Year(Release_Date),Genre,Developer,count(*)
2009,Strategy,"Makivision Games",2
2009,Strategy,"Mascot Entertainment",1
2009,Strategy,"Massive Entertainment",2
2009,Strategy,NeocoreGames,3
2009,Strategy,"Noviy Disk",1
2009,Strategy,"Number None",3
2009,Strategy,"Oxeye Game Studio",2
2009,Strategy,"Paradox Development Studio",3
2009,Strategy,"Paradox Interactive",8
2009,Strategy,"PopCap Games, Inc.",2
2009,Strategy,"PopTop Software",2
2009,Strategy,"Positech Games",3
2009,Strategy,"Proper Games",2
2009,Strategy,"Realmforge Studios",1
2009,Strategy,Related,2
2009,Strategy,"Related Designs",2
2009,Strategy,"Relic Entertainment",4
2009,Strategy,"Rudolf Kremers & Alex May",1
2009,Strategy,SaintXi,1
2009,Strategy,Spellbound,1
2009,Strategy,Stormregion,3
2009,Strategy,"The Creative Assembly",7
2009,Strategy,"Three Donkeys LLC",1
2009,Strategy,TrueThought,1
2009,Strategy,"Ubisoft  Shanghaï",1
2009,Strategy,"Unicorn Games Studio",2
2009,Strategy,"Volition, Inc.",1
2009,Strategy,Wargaming.net,6
2010,Action,"2K Australia",1
2010,Action,"2K China",1
2010,Action,"2K Czech",4
2010,Action,"2K Marin",1
2010,Action,"4A Games",2
2010,Action,"Airtight Games",1
2010,Action,ArenaNet®,1
2010,Action,"Aspyr (Mac)",3
2010,Action,"Aspyr Studios",2
2010,Action,Avalanche,9
2010,Action,"Avalanche Studios",8
2010,Action,"Beatnik Games",1
2010,Action,"Blue Castle Games",1
2010,Action,"Bohemia Interactive",7
2010,Action,"Brian Cronin",1
2010,Action,"CAPCOM CO., LTD.",2
2010,Action,"Capcom Vancouver",1
2010,Action,Cauldron,1
2010,Action,"Centauri Production",1
2010,Action,"City Interactive",2
2010,Action,"Climax Studios",2
2010,Action,Clockstone,1
2010,Action,"ClockStone Studios",1
2010,Action,"Cold Beam Games",3
2010,Action,"Coreplay GmbH",1
2010,Action,Croteam,6
2010,Action,"Crystal Dynamics",2
2010,Action,"Crystal Dynamics Inc.",1
2010,Action,"Dark Water Studios Ltd",1
2010,Action,"Dark Water Studios, Ltd.",1
2010,Action,"Dedication Games",2
2010,Action,DICE,4
2010,Action,"Digital Extremes",1
2010,Action,"Dmytry Lavrov",2
2010,Action,"DnS Development",1
2010,Action,"Double Helix Games",6
2010,Action,doublesix,1
2010,Action,"Electronic Arts",2
2010,Action,Fatshark,1
2010,Action,"Feral Interactive (Mac)",3
2010,Action,Firemint,1
2010,Action,"Frictional Games",2
2010,Action,"G5 Entertainment",1
2010,Action,"Gaijin Games",1
2010,Action,"Gearbox Software",3
2010,Action,Gogii,1
2010,Action,Gogiii,1
2010,Action,GrendelGames,2
2010,Action,"GSC Game World",1
2010,Action,"Headup Games",1
2010,Action,"Hi-Rez Studios",2
2010,Action,"High Moon Studios",1
2010,Action,"Hothead Games",3
2010,Action,"Infinity Ward",3
2010,Action,"Invent4 Entertainment",2
2010,Action,"IO Interactive",5
2010,Action,ISOTX,2
2010,Action,"Klei Entertainment",3
2010,Action,"Krome Studios",2
2010,Action,"Monolith Productions, Inc.",3
2010,Action,"Muse Games",2
2010,Action,"New Star Games Ltd",2
2010,Action,"Nordic Games",2
2010,Action,"Oasis Games",2
2010,Action,"Obsidian Entertainment",5
2010,Action,"Octoshark Studios",2
2010,Action,"Oddworld Inhabitants",2
2010,Action,"Other Ocean Interactive",1
2010,Action,"Outerlight Ltd.",1
2010,Action,"Over the Top Games",2
2010,Action,"Raven Software",1
2010,Action,Rebellion,5
2010,Action,"Rockstar North / Toronto",1
2010,Action,"Rocksteady Studios",2
2010,Action,"Ronimo Games",1
2010,Action,SEGA,18
2010,Action,Sidhe,1
2010,Action,"SkyRiver Studios",2
2010,Action,"Source Studio Ltd.",2
2010,Action,"Tale Worlds",2
2010,Action,"TaleWorlds Entertainment",2
2010,Action,"Team17 Digital Ltd",3
2010,Action,"Team17 Software Ltd. ",5
2010,Action,Techland,1
2010,Action,"Teotl Studios",2
2010,Action,"Terry Cavanagh",2
2010,Action,"The Farm 51",2
2010,Action,Timegate,3
2010,Action,Treyarch,2
2010,Action,"Tripwire Interactive",2
2010,Action,"TT Games",1
2010,Action,TWELVE,1
2010,Action,"Ubisoft Montreal",6
2010,Action,"Ubisoft Romania",1
2010,Action,Valve,2
2010,Action,"Vigil Games",2
2010,Action,"Wolfire Games",1
2010,Action,"Zombie Studios",1
2010,Action,ZoopTEK,1
2010,Adventure,"Airtight Games",1
2010,Adventure,"Animation Arts",2
2010,Adventure,"Army Game Studio",1
2010,Adventure,Avalanche,9
2010,Adventure,"Avalanche Studios",8
2010,Adventure,"bitComposer Games",1
2010,Adventure,"Blendo Games",2
2010,Adventure,"Blue Castle Games",1
2010,Adventure,Brawsome,2
2010,Adventure,"CAPCOM CO., LTD.",2
2010,Adventure,"Capcom Vancouver",1
2010,Adventure,"Cateia Games",1
2010,Adventure,"Centauri Production",1
2010,Adventure,"Climax Studios",2
2010,Adventure,"Crystal Dynamics",2
2010,Adventure,"Crystal Dynamics Inc.",1
2010,Adventure,"Cyan Worlds",3
2010,Adventure,"Daedalic Entertainment",1
2010,Adventure,"Darkling Room",1
2010,Adventure,"Feral Interactive (Mac)",2
2010,Adventure,"Frictional Games",2
2010,Adventure,"G5 Entertainment",1
2010,Adventure,Gogii,1
2010,Adventure,GrendelGames,2
2010,Adventure,"Her Interactive",1
2010,Adventure,"I Sioux Game Productions B.V.",6
2010,Adventure,ImagineEngline,2
2010,Adventure,"inner seas",3
2010,Adventure,"Ivy Games",1
2010,Adventure,"Krome Studios",2
2010,Adventure,"Lively Ivy",1
2010,Adventure,LucasArts,2
2010,Adventure,Ludosity,2
2010,Adventure,"Ludosity Interactive",1
2010,Adventure,"Lunar Giant",1
2010,Adventure,"Oasis Games",2
2010,Adventure,"Oddworld Inhabitants",2
2010,Adventure,"Other Ocean Interactive",1
2010,Adventure,"Over the Top Games",2
2010,Adventure,"Playrix Entertainment",2
2010,Adventure,"Relentless Software",2
2010,Adventure,"Revolution Software Ltd",2
2010,Adventure,"Rocksteady Studios",2
2010,Adventure,SEGA,2
2010,Adventure,"Stickmen Studios",1
2010,Adventure,"Streko Graphics",1
2010,Adventure,"Telltale Games",16
2010,Adventure,"Teotl Studios",1
2010,Adventure,"The Odd Gentlemen",1
2010,Adventure,"Traveller's Tales",1
2010,Adventure,"TT Games",1
2010,Adventure,"Ubisoft Montreal",3
2010,Adventure,"Ubisoft Romania",1
2010,Adventure,"Vigil Games",2
2010,Adventure,"Virtual Heroes",1
2010,Casual,"Absolutist Ltd.",1
2010,Casual,Alawar,5
2010,Casual,"Altar Games",1
2010,Casual,"Arcen Games, LLC",3
2010,Casual,"Artech Studios",1
2010,Casual,"Artery Games",1
2010,Casual,"Artery Studios",1
2010,Casual,"Awem Studio",3
2010,Casual,"Big Fish Games",13
2010,Casual,"Binary Takeover",1
2010,Casual,Brawsome,2
2010,Casual,"Cateia Games",1
2010,Casual,"Centauri Production",1
2010,Casual,"Cold Beam Games",3
2010,Casual,"Coreplay GmbH",1
2010,Casual,"Cyan Worlds",3
2010,Casual,"Dedication Games",2
2010,Casual,"Dmytry Lavrov",2
2010,Casual,"Doctor Entertainment",2
2010,Casual,Exkee,1
2010,Casual,Firemint,1
2010,Casual,"G5 Entertainment",1
2010,Casual,"Gaijin Games",1
2010,Casual,GrendelGames,2
2010,Casual,"I Sioux Game Productions B.V.",6
2010,Casual,"Ideas Pad",1
2010,Casual,"Infinite Interactive",2
2010,Casual,"Invent4 Entertainment",2
2010,Casual,Joshyy,1
2010,Casual,Kokakiki,1
2010,Casual,"Methid Solutions",1
2010,Casual,"Nitro Games ",1
2010,Casual,"Ntreev Soft Co., Ltd.",1
2010,Casual,PlayFirst,7
2010,Casual,"Playrix Entertainment",2
2010,Casual,"PopCap Games, Inc.",1
2010,Casual,"Relentless Software",2
2010,Casual,"Ronimo Games",1
2010,Casual,"Sandlot Games",2
2010,Casual,Sarbakan,1
2010,Casual,"Secret Exit Ltd.",1
2010,Casual,SEGA,3
2010,Casual,"Sonic Boom Games",8
2010,Casual,"SQUARE ENIX",1
2010,Casual,"Stickmen Studios",1
2010,Casual,Subsoap,1
2010,Casual,"Telltale Games",2
2010,Casual,"Tomkorp Computer Solutions Inc.",2
2010,Casual,"Two Tribes",4
2010,Casual,"Virtual Prophecy Entertainment",2
2010,Casual,"Vogat Interactive",1
2010,Casual,"While True Fork",2
2010,Casual,Yullaby,1
2010,Casual,"Zoë Mode",1
2010,"Free to Play","Octoshark Studios",2
2010,Indie,4sdk,1
2010,Indie,"Altar Games",1
2010,Indie,"Arcen Games, LLC",6
2010,Indie,"Artery Games",1
2010,Indie,"Artery Studios",1
2010,Indie,"Basilisk Games",1
2010,Indie,"Beatnik Games",1
2010,Indie,"Big Fish Games",3
2010,Indie,"Binary Takeover",1
2010,Indie,"Blendo Games",2
2010,Indie,"Blind Mind Studios",2
2010,Indie,Brawsome,2
2010,Indie,"Brian Cronin",1
2010,Indie,"Cadenza Interactive",2
2010,Indie,"Cold Beam Games",3
2010,Indie,"Coreplay GmbH",1
2010,Indie,Croteam,5
2010,Indie,"Dark Water Studios Ltd",1
2010,Indie,"Dark Water Studios, Ltd.",1
2010,Indie,"Darkling Room",1
2010,Indie,"Dedication Games",2
2010,Indie,"Dmytry Lavrov",2
2010,Indie,"DnS Development",1
2010,Indie,"Doctor Entertainment",2
2010,Indie,EasyGameStation,2
2010,Indie,"exosyphen studios",1
2010,Indie,"Frictional Games",2
2010,Indie,"Gaijin Games",1
2010,Indie,GrendelGames,2
2010,Indie,"Hassey Enterprises, Inc.",1
2010,Indie,"Headup Games",1
2010,Indie,"Hidden Path Entertainment",4
2010,Indie,"Hothead Games",3
2010,Indie,"I Sioux Game Productions B.V.",2
2010,Indie,"inner seas",3
2010,Indie,"Invent4 Entertainment",2
2010,Indie,ISOTX,2
2010,Indie,"Ivy Games",1
2010,Indie,Joshyy,1
2010,Indie,"Klei Entertainment",3
2010,Indie,Kokakiki,1
2010,Indie,"Lively Ivy",1
2010,Indie,"Llamasoft LTD",1
2010,Indie,Ludosity,2
2010,Indie,"Ludosity Interactive",1
2010,Indie,"Lunar Giant",1
2010,Indie,"Muse Games",2
2010,Indie,"Muzzy Lane Software",2
2010,Indie,"Nemesys Games",1
2010,Indie,"Nemesys Team Studio",1
2010,Indie,"New Star Games Ltd",2
2010,Indie,"Nicklas Nygren",1
2010,Indie,"Noumenon Games",2
2010,Indie,"Ntreev Soft Co., Ltd.",1
2010,Indie,"Oasis Games",1
2010,Indie,"Octoshark Studios",2
2010,Indie,Playbrains,6
2010,Indie,"Positech Games",3
2010,Indie,"Press Play",2
2010,Indie,"React Games",1
2010,Indie,"Ronimo Games",1
2010,Indie,"Secret Exit Ltd.",1
2010,Indie,Sidhe,1
2010,Indie,"Silent Dreams",1
2010,Indie,"Silver Wish Games",1
2010,Indie,"Soldak Entertainment",1
2010,Indie,"Sonic Boom Games",8
2010,Indie,"Source Studio Ltd.",2
2010,Indie,"Stickmen Studios",1
2010,Indie,Subsoap,1
2010,Indie,"Team Meat",1
2010,Indie,"Teotl Studios",1
2010,Indie,"Terry Cavanagh",2
2010,Indie,"The Odd Gentlemen",1
2010,Indie,"Tomkorp Computer Solutions Inc.",2
2010,Indie,"Two Tribes",4
2010,Indie,"While True Fork",2
2010,Indie,Yullaby,1
2010,Indie,"Zaratustra Productions",1
2010,"Massively Multiplayer",ArenaNet®,1
2010,"Massively Multiplayer",CCP,1
2010,"Massively Multiplayer","Hi-Rez Studios",2
2010,Racing,"Brian Cronin",1
2010,Racing,"Codemasters - Birmingham Studio",1
2010,Racing,"Criterion Games",1
2010,Racing,"Double Helix Games",2
2010,Racing,"New Star Games Ltd",2
2010,Racing,"Nordic Games",2
2010,Racing,"Noumenon Games",2
2010,Racing,Rainbow,2
2010,Racing,"Rainbow Studios",2
2010,Racing,"SkyRiver Studios",2
2010,Racing,"Sumo Digital",2
2010,Racing,Techland,1
2010,RPG,.dat,2
2010,RPG,Akella,2
2010,RPG,ArenaNet®,1
2010,RPG,"Ascaron Entertainment ltd.",1
2010,RPG,"Basilisk Games",1
2010,RPG,"Bethesda Game Studios",5
2010,RPG,BioWare,4
2010,RPG,CCP,1
2010,RPG,"CINEMAX, s.r.o.",2
2010,RPG,Clockstone,1
2010,RPG,"ClockStone Studios",1
2010,RPG,"Dagger Games",2
2010,RPG,EasyGameStation,2
2010,RPG,"Elite Games Team",2
2010,RPG,"Gearbox Software",3
2010,RPG,"GSC Game World",1
2010,RPG,"Headup Games",2
2010,RPG,"Hi-Rez Studios",2
2010,RPG,"Hothead Games",3
2010,RPG,"Infinite Interactive",2
2010,RPG,"inner seas",3
2010,RPG,"Katauri Interactive",1
2010,RPG,"Lunar Giant",1
2010,RPG,NeoCoreGames,3
2010,RPG,"Obsidian Entertainment",5
2010,RPG,SEGA,2
2010,RPG,"Silent Dreams",1
2010,RPG,"Soldak Entertainment",1
2010,RPG,"Spellbound Studios",2
2010,RPG,"Tale Worlds",2
2010,RPG,"TaleWorlds Entertainment",2
2010,RPG,"Triumph Studios",3
2010,RPG,"X-Bow Software",3
2010,Simulation,1C:InoCo,1
2010,Simulation,"4 Head Studios",2
2010,Simulation,AllAboard,2
2010,Simulation,"Army Game Studio",1
2010,Simulation,"Ascaron Entertainment ltd.",1
2010,Simulation,"Aspyr (Mac)",1
2010,Simulation,"Astragon/TML Studios",2
2010,Simulation,"Bohemia Interactive",7
2010,Simulation,"Codemasters - Birmingham Studio",1
2010,Simulation,"Dovetail Games",10
2010,Simulation,"EA - Maxis",1
2010,Simulation,"Eagle Dynamics",1
2010,Simulation,Egosoft,2
2010,Simulation,"Enlight Software Limited, PerspectX",1
2010,Simulation,"exosyphen studios",4
2010,Simulation,"Gaijin Entertainment",5
2010,Simulation,"Giants Software",4
2010,Simulation,"Haemimont Games",3
2010,Simulation,"I Sioux Game Productions B.V.",6
2010,Simulation,"Icehole Games",1
2010,Simulation,"Monte Cristo",1
2010,Simulation,"Muzzy Lane Software",2
2010,Simulation,"N3V Games",5
2010,Simulation,"Positech Games",3
2010,Simulation,RailSimulator.com,10
2010,Simulation,"Realmforge Studios",2
2010,Simulation,"Rune Forge",1
2010,Simulation,SEGA,2
2010,Simulation,SoftLab-NSK,2
2010,Simulation,TML-Studios,2
2010,Simulation,"Ubisoft Romania",3
2010,Simulation,"Virtual Heroes",1
2010,Simulation,"Visual Concepts",1
2010,Simulation,VStep,2
2010,Sports,"Brian Cronin",1
2010,Sports,"Codemasters - Birmingham Studio",1
2010,Sports,"Cyanide Studios",1
2010,Sports,Eurocom,1
2010,Sports,"Telltale Games",1
2010,Sports,"Visual Concepts",1
2010,Strategy,.dat,2
2010,Strategy,"1C Company",10
2010,Strategy,1C:InoCo,1
2010,Strategy,"4 Head Studios",2
2010,Strategy,4sdk,1
2010,Strategy,Akella,2
2010,Strategy,"Apus Software",1
2010,Strategy,"Arcen Games, LLC",3
2010,Strategy,"Army Game Studio",1
2010,Strategy,"Ascaron Entertainment ltd.",1
2010,Strategy,"Aspyr (Mac)",1
2010,Strategy,"Aspyr (Mac, Linux)",8
2010,Strategy,BL-Logic,1
2010,Strategy,"Blendo Games",2
2010,Strategy,"Blind Mind Studios",2
2010,Strategy,"Blue Byte",3
2010,Strategy,"Bohemia Interactive",7
2010,Strategy,"Cadenza Interactive",2
2010,Strategy,"Chaos Concept",1
2010,Strategy,"Cyanide Studios",1
2010,Strategy,"EA - Maxis",1
2010,Strategy,"EA Los Angeles",1
2010,Strategy,Egosoft,2
2010,Strategy,"Elite Games Team",2
2010,Strategy,"Eugen Systems",2
2010,Strategy,"Feral Interactive (Linux)",1
2010,Strategy,"Feral Interactive (Mac)",5
2010,Strategy,"Firaxis Games",9
2010,Strategy,"Gaming Minds Studios",1
2010,Strategy,"Gas Powered Games",3
2010,Strategy,"GSC Game World",1
2010,Strategy,"Haemimont Games",3
2010,Strategy,"Hassey Enterprises, Inc.",1
2010,Strategy,"Headup Games",1
2010,Strategy,"Headup Games / Radon Labs",1
2010,Strategy,"Hidden Path Entertainment",4
2010,Strategy,Ino-Co,2
2010,Strategy,"Katauri Interactive",1
2010,Strategy,"Kerberos Productions Inc.",2
2010,Strategy,"Lesta Studio",2
2010,Strategy,"Lunar Giant",1
2010,Strategy,"Muzzy Lane Software",2
2010,Strategy,NeoCoreGames,4
2010,Strategy,"Nitro Games",4
2010,Strategy,"Oddworld Inhabitants",2
2010,Strategy,"Paradox Development Studio",3
2010,Strategy,"Paradox Interactive",3
2010,Strategy,Petroglyph,4
2010,Strategy,"PopCap Games, Inc.",1
2010,Strategy,"Positech Games",3
2010,Strategy,"React Games",1
2010,Strategy,"Realmforge Studios",2
2010,Strategy,"Related Designs",1
2010,Strategy,"Relic Entertainment",1
2010,Strategy,"Ronimo Games",1
2010,Strategy,"Rune Forge",1
2010,Strategy,"Sandlot Games",1
2010,Strategy,SEGA,3
2010,Strategy,"Silent Dreams",1
2010,Strategy,"Soldak Entertainment",1
2010,Strategy,"Stainless Games Ltd",1
2010,Strategy,"Team17 Digital Ltd",2
2010,Strategy,"Team17 Software Ltd.",2
2010,Strategy,"The Creative Assembly",7
2010,Strategy,"Three Donkeys LLC",1
2010,Strategy,"Tomkorp Computer Solutions Inc.",2
2010,Strategy,"Totem Games",2
2010,Strategy,"Triumph Studios",3
2010,Strategy,"Two Tribes",2
2010,Strategy,"Vanguard Games",1
2010,Strategy,"Virtual Heroes",1
2010,Strategy,"X-Bow Software",3
2011,Action,"11 bit studios",1
2011,Action,2DEngine,1
2011,Action,"2K Czech",1
2011,Action,3Division,2
2011,Action,"800 North and Digital Ranch",1
2011,Action,"ACE Team",1
2011,Action,Alientrap,1
2011,Action,"Alientrap Games Inc",1
2011,Action,"Arrowhead Game Studios",13
2011,Action,"Aspyr (Mac)",3
2011,Action,"ASTRO PORT",2
2011,Action,"Avalanche Studios",3
2011,Action,"Bedlam Games",2
2011,Action,Behaviour,3
2011,Action,"Big Fat Alien",2
2011,Action,"Big Sandwich Games",4
2011,Action,"Black Lion Studios",1
2011,Action,"BlueGiant Interactive",2
2011,Action,"Bohemia Interactive",3
2011,Action,"Brightside Games",2
2011,Action,Capcom,9
2011,Action,"Capcom Vancouver",2
2011,Action,"City Interactive",1
2011,Action,"Codemasters Action Studio",1
2011,Action,"Coffee Stain Studios",3
2011,Action,"Cold Beam Games",2
2011,Action,"Creat Studios Inc",1
2011,Action,Croteam,3
2011,Action,"Crystal Dynamics",1
2011,Action,"Crystal Dynamics Inc.",4
2011,Action,"Crytek Studios",4
2011,Action,"D3Publisher of America, Inc.",4
2011,Action,"Dark Energy Digital Ltd.",1
2011,Action,"Day 1 Studios",1
2011,Action,"Daybreak Game Company",2
2011,Action,"Dead Mage",1
2011,Action,"Dejobaan Games, LLC",2
2011,Action,"Devil's Details",1
2011,Action,"Digital Eel",1
2011,Action,"Digital Extremes",3
2011,Action,"DnS Development",2
2011,Action,EasyGameStation,1
2011,Action,"Eclipse Games",2
2011,Action,"Edmund McMillen and Florian Himsl",1
2011,Action,"Eggtooth Team",1
2011,Action,Egosoft,1
2011,Action,"Epic Games, Inc.",3
2011,Action,"Extend Studio",2
2011,Action,"Final Form Games",3
2011,Action,"Fish Factory Games",1
2011,Action,"Flying Wild Hog",1
2011,Action,Frozenbyte,1
2011,Action,"Gaijin Games",3
2011,Action,"Game Distillery s.r.o.",1
2011,Action,GameConnect,1
2011,Action,"Games Farm",2
2011,Action,"Gas Powered Games",1
2011,Action,"Gearbox Software",2
2011,Action,"Haemimont Games",1
2011,Action,"Headup Games / Crenetic",2
2011,Action,"Hi-Rez Studios",1
2011,Action,"Hothead Games",2
2011,Action,"Ice-pick Lodge",1
2011,Action,"id Software",2
2011,Action,"Incinerator Studios",1
2011,Action,"Infinity Ward",3
2011,Action,"InterWave Studios",1
2011,Action,"inXile Entertainment",1
2011,Action,"Jason Rohrer",1
2011,Action,"Kaos Studios",3
2011,Action,"Killspace Entertainment",1
2011,Action,"Kot in Action Creative Artel",5
2011,Action,"KTX Software",2
2011,Action,"Lionhead Studios",1
2011,Action,Mediatonic,1
2011,Action,Meridian4,2
2011,Action,"Michael Brough",1
2011,Action,"MinMax Games Ltd.",1
2011,Action,"Mommy's Best Games",2
2011,Action,MumboJumbo,1
2011,Action,"NGD Studios",3
2011,Action,Nicalis,2
2011,Action,"Obsidian Entertainment",7
2011,Action,"Octane Games",2
2011,Action,"Online Warmongers Group Inc.",1
2011,Action,"OVERKILL Software",1
2011,Action,"Owlchemy Labs",1
2011,Action,"Paul Fisch",1
2011,Action,"People Can Fly",3
2011,Action,"Perfect World Beijing",1
2011,Action,"Perfect World Entertainment",1
2011,Action,"Platine Dispositif",6
2011,Action,PomPom,2
2011,Action,Puppygames,1
2011,Action,"RavenSoft / id Software",1
2011,Action,Re-Logic,1
2011,Action,"Recoil Games",2
2011,Action,"RED DUCK Inc.",2
2011,Action,Relic,10
2011,Action,"Reloaded Productions",1
2011,Action,"Robot Entertainment",3
2011,Action,"Rockstar Games",3
2011,Action,"Rocksteady Studios",4
2011,Action,"Saber Interactive",1
2011,Action,"Sandswept Studios",2
2011,Action,"Secret Base",1
2011,Action,SEGA,6
2011,Action,"Sigma Team Inc.",1
2011,Action,Sledgehammer,3
2011,Action,"Sledgehammer Games",3
2011,Action,"Smestorp Limited",1
2011,Action,"Snowblind Studios",1
2011,Action,"Sony Online Entertainment",2
2011,Action,"Spectral Games",2
2011,Action,"Spicy Horse Games",1
2011,Action,"Splash Damage",6
2011,Action,"Squid In A Box Ltd",2
2011,Action,"Stairway Games",1
2011,Action,"Steel Monkeys",2
2011,Action,"Streum On Studio",1
2011,Action,"Studio Pixel",2
2011,Action,"Stunlock Studios",1
2011,Action,"Supergiant Games",3
2011,Action,"TaleWorlds Entertainment",2
2011,Action,"Three Rings",1
2011,Action,"TimeGate Studios",8
2011,Action,"Traveller's Tales",2
2011,Action,"Trendy Entertainment",7
2011,Action,Treyarch,4
2011,Action,"Tripwire Interactive",4
2011,Action,"Two Tribes",1
2011,Action,"Uber Entertainment",2
2011,Action,"Ubisoft Montreal",3
2011,Action,"Ubisoft Reflections",1
2011,Action,"Ubisoft Romania",1
2011,Action,Valve,2
2011,Action,"Vanguard Games",1
2011,Action,"Vicious Cycle Software, Inc.",1
2011,Action,"Visceral Games",1
2011,Action,Vlambeer,1
2011,Action,"Vogster Entertainment",1
2011,Action,Volition,9
2011,Action,"WXP Games, LLC",2
2011,Action,Zeroscale,1
2011,Adventure,"Amanita Design",1
2011,Adventure,Anuman,2
2011,Adventure,"Anuman / Microids",7
2011,Adventure,Behaviour,3
2011,Adventure,"Big Fat Alien",2
2011,Adventure,"Big Fish Games",2
2011,Adventure,"Big Fish Studios",2
2011,Adventure,"Capcom Vancouver",2
2011,Adventure,"Cateia Games",3
2011,Adventure,"Colibri Games",1
2011,Adventure,"Crystal Dynamics",1
2011,Adventure,"Crystal Dynamics Inc.",4
2011,Adventure,"Cyan Worlds",1
2011,Adventure,"Dark Energy Digital Ltd.",1
2011,Adventure,"Daybreak Game Company",2
2011,Adventure,"Double Fine Productions",1
2011,Adventure,"Edmund McMillen and Florian Himsl",1
2011,Adventure,"Electronic Paradise",1
2011,Adventure,Fatshark,2
2011,Adventure,"Fuel Entertainment",1
2011,Adventure,"Haemimont Games",1
2011,Adventure,"Headup Games",1
2011,Adventure,"Her Interactive",5
2011,Adventure,"Hothead Games",2
2011,Adventure,"Ice-pick Lodge",1
2011,Adventure,"inner seas",2
2011,Adventure,"inXile Entertainment",1
2011,Adventure,"Joshua Neurnberger",1
2011,Adventure,"Krystian Majewski",1
2011,Adventure,"Lionhead Studios",1
2011,Adventure,"Lunar Giant",1
2011,Adventure,Microids,4
2011,Adventure,MumboJumbo,2
2011,Adventure,"MumboJumbo, LLC",1
2011,Adventure,"Mystic Box",1
2011,Adventure,Nicalis,2
2011,Adventure,Nucleosys,1
